视频标题,视频链接,当前视频所在网页链接
传统文化中的天下观,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2476182749955072/333,https://dyjy.dtdjzx.gov.cn/course/special/subject/333
传统政治思想中的德治与法治,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2480443591427072/334,https://dyjy.dtdjzx.gov.cn/course/special/subject/334
从《群书治要》看文化的本质,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2480496944169984/335,https://dyjy.dtdjzx.gov.cn/course/special/subject/335
党费那些事,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2612023661675520/228,https://dyjy.dtdjzx.gov.cn/course/special/subject/228
党员组织关系转接微动漫,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2647608592352256/323,https://dyjy.dtdjzx.gov.cn/course/special/subject/323
第一书记在枣庄,https://dyjy.dtdjzx.gov.cn/resourcedetailed/347/252,https://dyjy.dtdjzx.gov.cn/course/special/subject/252
孟宪华：从土地里种金子,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2467790705460224/263,https://dyjy.dtdjzx.gov.cn/course/special/subject/263
山窝窝里的女支书——渠景萍,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2542399210947584/273,https://dyjy.dtdjzx.gov.cn/course/special/subject/273
身残志坚 勇立潮头,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2607830126904320/274,https://dyjy.dtdjzx.gov.cn/course/special/subject/274
时代楷模——记鲁南制药集团原董事长、党委书记 赵志全,https://dyjy.dtdjzx.gov.cn/resourcedetailed/389/275,https://dyjy.dtdjzx.gov.cn/course/special/subject/275
誓言无声——参加抗战胜利70周年百岁将军张玉华,https://dyjy.dtdjzx.gov.cn/resourcedetailed/405/276,https://dyjy.dtdjzx.gov.cn/course/special/subject/276
守护万家灯火——记国家电网博山供电中心牛角电工组,https://dyjy.dtdjzx.gov.cn/resourcedetailed/353/208,https://dyjy.dtdjzx.gov.cn/course/special/subject/208
泰山之巅的守望者——泰山景区南天门管理区党建工作纪实,https://dyjy.dtdjzx.gov.cn/resourcedetailed/402/210,https://dyjy.dtdjzx.gov.cn/course/special/subject/210
王继才：孤岛32年,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2909328946856960/211,https://dyjy.dtdjzx.gov.cn/course/special/subject/211
为孤残儿童撑起一片天——记滨州市儿童福利院孤残儿童护理员 位霞,https://dyjy.dtdjzx.gov.cn/resourcedetailed/433/281,https://dyjy.dtdjzx.gov.cn/course/special/subject/281
汶上县创建O2O服务型党组织的实践探索,https://dyjy.dtdjzx.gov.cn/resourcedetailed/382/213,https://dyjy.dtdjzx.gov.cn/course/special/subject/213
我的爸爸王金鉴,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2612015318402048/282,https://dyjy.dtdjzx.gov.cn/course/special/subject/282
信念,https://dyjy.dtdjzx.gov.cn/resourcedetailed/296/232,https://dyjy.dtdjzx.gov.cn/course/special/subject/232
董口镇的“扶贫小灶”,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2500016261547008/191,https://dyjy.dtdjzx.gov.cn/course/special/subject/191
刘云香：裕园社区贴心人,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2467788172493824/262,https://dyjy.dtdjzx.gov.cn/course/special/subject/262
“互联网+”打造熟人小区————威海经区凤林街道丽都社区党建工作纪实,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2467639679091712/181,https://dyjy.dtdjzx.gov.cn/course/special/subject/181
标尺一定活力增——高密市党员积分制管理纪实,https://dyjy.dtdjzx.gov.cn/resourcedetailed/414/182,https://dyjy.dtdjzx.gov.cn/course/special/subject/182
初心永恒,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2583605977515008/247,https://dyjy.dtdjzx.gov.cn/course/special/subject/247
草莓公主——记“全国巾帼建功标兵”、青岛市曹村草莓合作社理事长 王倩,https://dyjy.dtdjzx.gov.cn/resourcedetailed/399/183,https://dyjy.dtdjzx.gov.cn/course/special/subject/183
年轻的“老书记”——临沂市党代表、临沭县石门镇西石门农村社区党支部书记刘崇刚事迹介绍,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2473149022225408/265,https://dyjy.dtdjzx.gov.cn/course/special/subject/265
电商之路——枣庄滕州市电子商务党建工作纪实,https://dyjy.dtdjzx.gov.cn/resourcedetailed/350/189,https://dyjy.dtdjzx.gov.cn/course/special/subject/189
电影《第一书记》——根据驻冠县挂职第一书记真实事迹改编,https://dyjy.dtdjzx.gov.cn/resourcedetailed/386/190,https://dyjy.dtdjzx.gov.cn/course/special/subject/190
传递爱心——记诸城龙城慈善义工协会会长杨浩楠,https://dyjy.dtdjzx.gov.cn/resourcedetailed/410/248,https://dyjy.dtdjzx.gov.cn/course/special/subject/248
传统文化中的人生观,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2476172662588416/332,https://dyjy.dtdjzx.gov.cn/course/special/subject/332
创新在党旗下生辉——枣庄市山亭区司法局创新基层调解工作纪实,https://dyjy.dtdjzx.gov.cn/resourcedetailed/348/184,https://dyjy.dtdjzx.gov.cn/course/special/subject/184
党建花开“幸福红” ——威海联桥集团党委抓党建、促发展纪实,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2473247954387968/185,https://dyjy.dtdjzx.gov.cn/course/special/subject/185
党建就是生产力——新凤祥集团创新党建工作纪实,https://dyjy.dtdjzx.gov.cn/resourcedetailed/387/152,https://dyjy.dtdjzx.gov.cn/course/special/subject/152
党群连心 幸福满格——淄博市张店区兴乔社区党建工作纪实,https://dyjy.dtdjzx.gov.cn/resourcedetailed/355/186,https://dyjy.dtdjzx.gov.cn/course/special/subject/186
党性的接力——胜利油田基层党支部书记拉力赛,https://dyjy.dtdjzx.gov.cn/resourcedetailed/356/187,https://dyjy.dtdjzx.gov.cn/course/special/subject/187
《中国共产党廉洁自律准则》与《中国共产党纪律处分条例》专题学习: 违反党纪党规的案例解析,https://dyjy.dtdjzx.gov.cn/resourcedetailed/156/321,https://dyjy.dtdjzx.gov.cn/course/special/subject/321
必须把政治建设摆在党的建设首位,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2467871380620288/151,https://dyjy.dtdjzx.gov.cn/course/special/subject/151
视频《构建人类命运共同体》,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2629722043417600/166,https://dyjy.dtdjzx.gov.cn/course/special/subject/166
思想建党和制度治党要双管齐下,https://dyjy.dtdjzx.gov.cn/resourcedetailed/167/167,https://dyjy.dtdjzx.gov.cn/course/special/subject/167
听党的话，跟党走——一个老党员的家风传承,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2511576238588928/280,https://dyjy.dtdjzx.gov.cn/course/special/subject/280
习近平的基本思想和十四大方略,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2471940205626368/170,https://dyjy.dtdjzx.gov.cn/course/special/subject/170
习近平新时代中国特色社会主义法治思想,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2467875995304960/171,https://dyjy.dtdjzx.gov.cn/course/special/subject/171
留下真情从头说——枣庄市市中区第一书记工作纪实,https://dyjy.dtdjzx.gov.cn/resourcedetailed/351/199,https://dyjy.dtdjzx.gov.cn/course/special/subject/199
莫道桑榆晚，为霞尚满天——记任城区阜桥街道“谢立亭正能量宣传党小组”,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2815921648665600/200,https://dyjy.dtdjzx.gov.cn/course/special/subject/200
内蒙古赤峰市以基层党建引领脱贫攻坚,https://dyjy.dtdjzx.gov.cn/resourcedetailed/207/201,https://dyjy.dtdjzx.gov.cn/course/special/subject/201
凝聚——青岛市城阳区非公有制经济组织和社会组织区域化党建工作纪实,https://dyjy.dtdjzx.gov.cn/resourcedetailed/400/202,https://dyjy.dtdjzx.gov.cn/course/special/subject/202
青岛西海岸新区党建纪实：小公章大变身,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2671218732696576/203,https://dyjy.dtdjzx.gov.cn/course/special/subject/203
擎旗 ——“莱西会议”始末,https://dyjy.dtdjzx.gov.cn/resourcedetailed/427/231,https://dyjy.dtdjzx.gov.cn/course/special/subject/231
让党旗在创新中飘扬——崮山镇“两新”组织党群服务中心,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2471872346129408/204,https://dyjy.dtdjzx.gov.cn/course/special/subject/204
让党旗在民办学校高高飘扬,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2480439826711552/205,https://dyjy.dtdjzx.gov.cn/course/special/subject/205
社区党旗红 臻爱暖民心——威海高区怡园街道寨北社区党总支党建工作侧记,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2473407873319936/206,https://dyjy.dtdjzx.gov.cn/course/special/subject/206
不能忘却的历史记忆——新泰人民抗日斗争纪实,https://dyjy.dtdjzx.gov.cn/resourcedetailed/294/225,https://dyjy.dtdjzx.gov.cn/course/special/subject/225
七彩社区里的守望者——记越河街道竹竿巷社区优秀党员王福银,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2540063536284672/266,https://dyjy.dtdjzx.gov.cn/course/special/subject/266
情怀——济宁市任城区观音阁街道前营社区党委书记 居委会主任朱自力,https://dyjy.dtdjzx.gov.cn/resourcedetailed/380/267,https://dyjy.dtdjzx.gov.cn/course/special/subject/267
让爱传递——记泗水县微公益孙建涛,https://dyjy.dtdjzx.gov.cn/resourcedetailed/381/268,https://dyjy.dtdjzx.gov.cn/course/special/subject/268
热血献公益——记烟台市公路局沈海高速栖霞管理处收费员 王传忠,https://dyjy.dtdjzx.gov.cn/resourcedetailed/434/269,https://dyjy.dtdjzx.gov.cn/course/special/subject/269
日照市优秀共产党员宣传片,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2766472326202368/270,https://dyjy.dtdjzx.gov.cn/course/special/subject/270
沙树星-一心干实事,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2467800462328832/271,https://dyjy.dtdjzx.gov.cn/course/special/subject/271
山东省基层党组织书记工作案例——陈学利,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2473476697768960/272,https://dyjy.dtdjzx.gov.cn/course/special/subject/272
匠心织就梦想,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2604755302646784/256,https://dyjy.dtdjzx.gov.cn/course/special/subject/256
靳海峰：书记是个老顽固,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2467794075632640/257,https://dyjy.dtdjzx.gov.cn/course/special/subject/257
强基固本筑堡垒 渡危求进争先锋-山能重装集团乾元公司生产党支部,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2483465693217792/308,https://dyjy.dtdjzx.gov.cn/course/special/subject/308
让党旗在车间飘扬-泰开高压开关有限公司生产第二党支部,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2479110332285952/309,https://dyjy.dtdjzx.gov.cn/course/special/subject/309
儒风颂 孺子牛——记邹城市后八村党支部书记宋伟,https://dyjy.dtdjzx.gov.cn/resourcedetailed/379/310,https://dyjy.dtdjzx.gov.cn/course/special/subject/310
儒释道与中国传统文化,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2480449804583936/339,https://dyjy.dtdjzx.gov.cn/course/special/subject/339
乳娘情——讲述抗战时期“胶东育儿所”的感人事迹,https://dyjy.dtdjzx.gov.cn/resourcedetailed/295/340,https://dyjy.dtdjzx.gov.cn/course/special/subject/340
三尺讲台一个梦-新泰市新泰一中第三党支部,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2483474402395136/311,https://dyjy.dtdjzx.gov.cn/course/special/subject/311
矢志不渝砺发展 不忘初心铸党魂——宇王集团打造“三融三化”党建品牌 厚植企业发展根基,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2463236058088448/207,https://dyjy.dtdjzx.gov.cn/course/special/subject/207
松兴屯的追梦人——记潍坊高密市松兴屯村党支部书记 徐林收,https://dyjy.dtdjzx.gov.cn/resourcedetailed/413/277,https://dyjy.dtdjzx.gov.cn/course/special/subject/277
孙克福：奉献社区 余热生辉,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2467799242441728/278,https://dyjy.dtdjzx.gov.cn/course/special/subject/278
桃花笑——第一书记微电影,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2584919503504384/279,https://dyjy.dtdjzx.gov.cn/course/special/subject/279
推动全市社会保险服务创新发展-泰安市社会劳动保险事业处党支部,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2483476520797184/312,https://dyjy.dtdjzx.gov.cn/course/special/subject/312
微动漫：临沭县农村党员年度记实制度,https://dyjy.dtdjzx.gov.cn/resourcedetailed/392/313,https://dyjy.dtdjzx.gov.cn/course/special/subject/313
我的生活 我的金都 我的家园,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2610461447472128/214,https://dyjy.dtdjzx.gov.cn/course/special/subject/214
我们的管理我们的村——记“省优秀共产党员”、青岛胶州市管理村党支部书记 刘元征,https://dyjy.dtdjzx.gov.cn/resourcedetailed/398/314,https://dyjy.dtdjzx.gov.cn/course/special/subject/314
建设过硬党支部 推进图书馆事业发展-山东农业大学图书馆党支部,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2483470246806528/305,https://dyjy.dtdjzx.gov.cn/course/special/subject/305
旧城新花——鲸园街道古北社区党总支书记王爱花,https://dyjy.dtdjzx.gov.cn/resourcedetailed/408/306,https://dyjy.dtdjzx.gov.cn/course/special/subject/306
爱洒深山的绿衣使者——记泰安市岱岳区下港邮电支局邮递员徐西国,https://dyjy.dtdjzx.gov.cn/resourcedetailed/404/241,https://dyjy.dtdjzx.gov.cn/course/special/subject/241
@所有人，奋斗正当时,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2629730346042368/150,https://dyjy.dtdjzx.gov.cn/course/special/subject/150
蝶变——记济宁市兖州区小孟镇梁家村党支部,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2962921532310528/348,https://dyjy.dtdjzx.gov.cn/course/special/subject/348
红色引擎柱永华——山东永华机械有限公司“四争一树”党建模式一瞥,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2962908317271040/348,https://dyjy.dtdjzx.gov.cn/course/special/subject/348
党旗飘飘火炬红,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2957462032106496/348,https://dyjy.dtdjzx.gov.cn/course/special/subject/348
高扬助推企业发展红帆,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2957469045261312/348,https://dyjy.dtdjzx.gov.cn/course/special/subject/348
蝶变党旗下,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2952874171319296/348,https://dyjy.dtdjzx.gov.cn/course/special/subject/348
兖语,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2947702052357120/348,https://dyjy.dtdjzx.gov.cn/course/special/subject/348
兖的圆舞曲,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2947700673545216/348,https://dyjy.dtdjzx.gov.cn/course/special/subject/348
吴起仕鲁,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2947680906232832/348,https://dyjy.dtdjzx.gov.cn/course/special/subject/348
孔子劝和,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2947678859183104/348,https://dyjy.dtdjzx.gov.cn/course/special/subject/348
曹刿论战,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2947675739489280/348,https://dyjy.dtdjzx.gov.cn/course/special/subject/348
治安巡防党员行  平安和谐有良方——济宁市微山县昭阳街道蒋集河南村治乱工作纪实,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2943351614850048/348,https://dyjy.dtdjzx.gov.cn/course/special/subject/348
飘扬的党旗 奋进的盛瑞,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2589222270239744/348,https://dyjy.dtdjzx.gov.cn/course/special/subject/348
谁来提升基层党组织服务能力——济宁市实施“基层党组织服务能力提升工程”案例,https://dyjy.dtdjzx.gov.cn/resourcedetailed/378/209,https://dyjy.dtdjzx.gov.cn/course/special/subject/209
我那闲不住的妈——记“全国优秀党务工作者”，济南市历下区甸柳第一社区党委书记、居委会主任 陈叶翠,https://dyjy.dtdjzx.gov.cn/resourcedetailed/366/341,https://dyjy.dtdjzx.gov.cn/course/special/subject/341
校长爸爸—— 记“全国十大名校长”、潍坊市昌乐二中校长 赵丰平,https://dyjy.dtdjzx.gov.cn/resourcedetailed/411/286,https://dyjy.dtdjzx.gov.cn/course/special/subject/286
徐林收回乡记,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2597899089724416/289,https://dyjy.dtdjzx.gov.cn/course/special/subject/289
央视原创时政微视频《美丽中国说》,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2629724500657152/177,https://dyjy.dtdjzx.gov.cn/course/special/subject/177
一场雾霾引发的官司,https://dyjy.dtdjzx.gov.cn/resourcedetailed/341/342,https://dyjy.dtdjzx.gov.cn/course/special/subject/342
一个党员一面党旗 一个支部一个堡垒 - 高铁新区建设发展中心机关党支部,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2483479617160192/318,https://dyjy.dtdjzx.gov.cn/course/special/subject/318
一诺如山——记“全国优秀党务工作者”，青岛市市北区龙谭路社区党委书记、居委会主任 郭凤英,https://dyjy.dtdjzx.gov.cn/resourcedetailed/397/290,https://dyjy.dtdjzx.gov.cn/course/special/subject/290
一诺十七年——记“全国优秀共产党员”，临沂市兰陵县代村社区党委书记、村委会主任 王传喜,https://dyjy.dtdjzx.gov.cn/resourcedetailed/388/319,https://dyjy.dtdjzx.gov.cn/course/special/subject/319
一生的誓言—台儿庄区建国前老党员红色事迹展播,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2690350999094272/291,https://dyjy.dtdjzx.gov.cn/course/special/subject/291
